ID,label,type,uri,id_synset,gloss,status
86865,abdo,LEMMA,http://lila-erc.eu/data/id/lemma/86865,v#02224055,"dispose of",reviewed
86865,abdo,LEMMA,http://lila-erc.eu/data/id/lemma/86865,v#02404224,"remove from a position or an office",reviewed
86865,abdo,LEMMA,http://lila-erc.eu/data/id/lemma/86865,v#02547586,"give help or assistance; be of service",reviewed
86866,abdomen,LEMMA,http://lila-erc.eu/data/id/lemma/86866,n#05555917,"a protruding abdomen",reviewed
86866,abdomen,LEMMA,http://lila-erc.eu/data/id/lemma/86866,n#05556943,"the region of the body of a vertebrate between the thorax and the pelvis",reviewed
86867,abduco,LEMMA,http://lila-erc.eu/data/id/lemma/86867,v#00173338,"remove something concrete, as by lifting, pushing, or taking off, or remove something abstract",reviewed
86867,abduco,LEMMA,http://lila-erc.eu/data/id/lemma/86867,v#00179311,"take out or remove",reviewed
86867,abduco,LEMMA,http://lila-erc.eu/data/id/lemma/86867,v#00783246,"lure or entice away from duty, principles, or proper conduct",reviewed
86867,abduco,LEMMA,http://lila-erc.eu/data/id/lemma/86867,v#00783689,"persuade to come away from something attractive or interesting",reviewed
86867,abduco,LEMMA,http://lila-erc.eu/data/id/lemma/86867,v#01434278,"remove from a certain place, environment, or mental or emotional state; transport into a new location or state",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#00092293,"grow worse",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#00109660,"undergo a change; become different in essence; losing one's or its original nature",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#00341917,"come to pass; arrive, as in due course",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#00354845,"disappear or come to an end",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#00358431,"pass from physical life and lose all bodily attributes and functions necessary to sustain life",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#00381601,"change in outward structure or looks",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#00426958,"get lost, as without warning or explanation",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#00427397,"cease to exist",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#00613683,"go and leave behind, either intentionally or by neglect or forgetfulness",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#00614999,"leave undone or leave out",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#01848718,"move away from a place into another direction",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#02008396,"go away or leave",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#02009433,"go away from a place",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#02014165,leave,reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#02015598,"move out of or depart from",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#02081578,"depart and not take along",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#02367032,"leave (a job, post, or position) voluntarily",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#02382367,"give up or retire from a position",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#02383440,"remove oneself from an association with or participation in",reviewed
86873,abeo,LEMMA,http://lila-erc.eu/data/id/lemma/86873,v#02684078,"come to an end, stop or cease",reviewed
86875,aberratio,LEMMA,http://lila-erc.eu/data/id/lemma/86875,n#00426928,"an activity that diverts or amuses or stimulates",reviewed
86875,aberratio,LEMMA,http://lila-erc.eu/data/id/lemma/86875,n#07493280,"the feeling that comes when something burdensome is removed or reduced",reviewed
86875,aberratio,LEMMA,http://lila-erc.eu/data/id/lemma/86875,n#14445749,"the condition of being comfortable or relieved (especially after being relieved of distress)",reviewed
86884,abicio,LEMMA,http://lila-erc.eu/data/id/lemma/86884,v#00614057,"leave someone who needs or counts on you; leave in the lurch",reviewed
86884,abicio,LEMMA,http://lila-erc.eu/data/id/lemma/86884,v#01513430,"get rid of",reviewed
86884,abicio,LEMMA,http://lila-erc.eu/data/id/lemma/86884,v#01800422,"reduce in worth or character, usually verbally",reviewed
86884,abicio,LEMMA,http://lila-erc.eu/data/id/lemma/86884,v#01814396,"lower someone's spirits; make downhearted",reviewed
86884,abicio,LEMMA,http://lila-erc.eu/data/id/lemma/86884,v#02222318,"throw or cast away",reviewed
86884,abicio,LEMMA,http://lila-erc.eu/data/id/lemma/86884,v#02223479,"get rid of",reviewed
86884,abicio,LEMMA,http://lila-erc.eu/data/id/lemma/86884,v#02227362,"throw away",reviewed
86884,abicio,LEMMA,http://lila-erc.eu/data/id/lemma/86884,v#02228031,"forsake, leave behind",reviewed
86888,abies,LEMMA,http://lila-erc.eu/data/id/lemma/86888,n#04194289,"a vessel that carries passengers or freight",reviewed
86888,abies,LEMMA,http://lila-erc.eu/data/id/lemma/86888,n#04270891,"a long pointed rod used as a tool or weapon",reviewed
86888,abies,LEMMA,http://lila-erc.eu/data/id/lemma/86888,n#04271148,"an implement with a shaft and barbed point used for catching fish",reviewed
86888,abies,LEMMA,http://lila-erc.eu/data/id/lemma/86888,n#11620673,"any of various evergreen trees of the genus Abies; chiefly of upland areas",reviewed
86895,abigo,LEMMA,http://lila-erc.eu/data/id/lemma/86895,v#00770141,"turn away from by persuasion",reviewed
86895,abigo,LEMMA,http://lila-erc.eu/data/id/lemma/86895,v#00783246,"lure or entice away from duty, principles, or proper conduct",reviewed
86895,abigo,LEMMA,http://lila-erc.eu/data/id/lemma/86895,v#01468576,"put out or expel from a place",reviewed
86895,abigo,LEMMA,http://lila-erc.eu/data/id/lemma/86895,v#01506157,"cause to move back by force or influence",reviewed
86895,abigo,LEMMA,http://lila-erc.eu/data/id/lemma/86895,v#02002720,"force to go away; used both with concrete and metaphoric meanings",reviewed
86895,abigo,LEMMA,http://lila-erc.eu/data/id/lemma/86895,v#02402825,"terminate the employment of; discharge from an office or position",reviewed
86895,abigo,LEMMA,http://lila-erc.eu/data/id/lemma/86895,v#02404224,"remove from a position or an office",reviewed
86895,abigo,LEMMA,http://lila-erc.eu/data/id/lemma/86895,v#02404904,"cause to leave",reviewed
86895,abigo,LEMMA,http://lila-erc.eu/data/id/lemma/86895,v#02451113,"prevent from coming close",reviewed
86897,abitio,LEMMA,http://lila-erc.eu/data/id/lemma/86897,n#00042757,"the act of departing",reviewed
86905,abiuro,LEMMA,http://lila-erc.eu/data/id/lemma/86905,v#00798717,"formally reject or disavow a formerly held belief, usually under pressure",reviewed
86905,abiuro,LEMMA,http://lila-erc.eu/data/id/lemma/86905,v#00834745,"knowingly tell an untruth in a legal court and render oneself guilty of perjury",reviewed
86907,ablacto,LEMMA,http://lila-erc.eu/data/id/lemma/86907,v#01186958,"gradually deprive (infants and young mammals) of mother's milk",reviewed
86911,ablatiuus,LEMMA,http://lila-erc.eu/data/id/lemma/86911,a#03041636,"relating to the ablative case",reviewed
86916,ablego,LEMMA,http://lila-erc.eu/data/id/lemma/86916,v#02402825,"terminate the employment of; discharge from an office or position",reviewed
86919,abligurrio,LEMMA,http://lila-erc.eu/data/id/lemma/86919,v#01158181,"spend extravagantly",reviewed
86919,abligurrio,LEMMA,http://lila-erc.eu/data/id/lemma/86919,v#02268351,"spend thoughtlessly; throw away",reviewed
86925,ablutio,LEMMA,http://lila-erc.eu/data/id/lemma/86925,n#00255710,"the work of cleansing (usually with soap and water)",reviewed
86927,abluuio,LEMMA,http://lila-erc.eu/data/id/lemma/86927,n#13475538,"(geology) the mechanical process of wearing or grinding something down (as by particles washing over it)",reviewed
86928,abluuium,LEMMA,http://lila-erc.eu/data/id/lemma/86928,n#11454591,"the rising of a body of water and its overflowing onto normally dry land",reviewed
86931,abnegatio,LEMMA,http://lila-erc.eu/data/id/lemma/86931,n#07204240,"the act of asserting that something alleged is not true",reviewed
86934,abnego,LEMMA,http://lila-erc.eu/data/id/lemma/86934,v#02212825,"refuse to let have",reviewed
86934,abnego,LEMMA,http://lila-erc.eu/data/id/lemma/86934,v#02237338,"refuse to accept",reviewed
86946,abnuo,LEMMA,http://lila-erc.eu/data/id/lemma/86946,v#00816556,"declare untrue; contradict",reviewed
86946,abnuo,LEMMA,http://lila-erc.eu/data/id/lemma/86946,v#02212825,"refuse to let have",reviewed
86946,abnuo,LEMMA,http://lila-erc.eu/data/id/lemma/86946,v#02237338,"refuse to accept",reviewed
86951,aboleo,LEMMA,http://lila-erc.eu/data/id/lemma/86951,v#00799798,"cancel officially",reviewed
86951,aboleo,LEMMA,http://lila-erc.eu/data/id/lemma/86951,v#01548718,"remove by or as if by rubbing or erasing",reviewed
86951,aboleo,LEMMA,http://lila-erc.eu/data/id/lemma/86951,v#01564144,"destroy completely; damage irreparably",reviewed
86951,aboleo,LEMMA,http://lila-erc.eu/data/id/lemma/86951,v#01619929,"do away with, cause the destruction or undoing of",reviewed
86952,abolitio,LEMMA,http://lila-erc.eu/data/id/lemma/86952,n#01249315,"the formal act of liberating someone",reviewed
86952,abolitio,LEMMA,http://lila-erc.eu/data/id/lemma/86952,n#06552639,"a warrant granting release from punishment for an offense",reviewed
86954,abolla,LEMMA,http://lila-erc.eu/data/id/lemma/86954,n#03045337,"a loose outer garment",reviewed
86954,abolla,LEMMA,http://lila-erc.eu/data/id/lemma/86954,n#06883956,"the cloak as a symbol of authority",reviewed
86954,abolla,LEMMA,http://lila-erc.eu/data/id/lemma/86954,n#09223725,"anything that covers",reviewed
86957,abominor,LEMMA,http://lila-erc.eu/data/id/lemma/86957,v#01774136,"dislike intensely; feel antipathy or aversion towards",reviewed
86957,abominor,LEMMA,http://lila-erc.eu/data/id/lemma/86957,v#01774426,"find repugnant",reviewed
86957,abominor,LEMMA,http://lila-erc.eu/data/id/lemma/86957,v#02453321,"prevent the occurrence of; prevent from happening",reviewed
86961,aborior,LEMMA,http://lila-erc.eu/data/id/lemma/86961,v#00059769,"suffer a miscarriage",reviewed
86961,aborior,LEMMA,http://lila-erc.eu/data/id/lemma/86961,v#00358431,"pass from physical life and lose all bodily attributes and functions necessary to sustain life",reviewed
86961,aborior,LEMMA,http://lila-erc.eu/data/id/lemma/86961,v#01859221,"cause to stop",reviewed
86961,aborior,LEMMA,http://lila-erc.eu/data/id/lemma/86961,v#02528380,"be unsuccessful",reviewed
86961,aborior,LEMMA,http://lila-erc.eu/data/id/lemma/86961,v#02609764,"have an end, in a temporal, spatial, or quantitative sense; either spatial or metaphorical",reviewed
86962,abortio,LEMMA,http://lila-erc.eu/data/id/lemma/86962,n#00230324,"termination of pregnancy",reviewed
86962,abortio,LEMMA,http://lila-erc.eu/data/id/lemma/86962,n#07319652,"failure of a plan",reviewed
86963,abortio,LEMMA,http://lila-erc.eu/data/id/lemma/86963,v#00059769,"suffer a miscarriage",reviewed
86963,abortio,LEMMA,http://lila-erc.eu/data/id/lemma/86963,v#02528380,"be unsuccessful",reviewed
86964,abortium,LEMMA,http://lila-erc.eu/data/id/lemma/86964,n#00230324,"termination of pregnancy",reviewed
86964,abortium,LEMMA,http://lila-erc.eu/data/id/lemma/86964,n#07319652,"failure of a plan",reviewed
86965,abortus,LEMMA,http://lila-erc.eu/data/id/lemma/86965,n#00230324,"termination of pregnancy",reviewed
86965,abortus,LEMMA,http://lila-erc.eu/data/id/lemma/86965,n#07319652,"failure of a plan",reviewed
86978,abripio,LEMMA,http://lila-erc.eu/data/id/lemma/86978,v#01213614,"take or capture by force",reviewed
86978,abripio,LEMMA,http://lila-erc.eu/data/id/lemma/86978,v#01298668,"cause to become detached or separated; take off",reviewed
86978,abripio,LEMMA,http://lila-erc.eu/data/id/lemma/86978,v#01471043,"take away to an undisclosed location against their will and usually in order to extract a ransom",reviewed
86978,abripio,LEMMA,http://lila-erc.eu/data/id/lemma/86978,v#02268351,"spend thoughtlessly; throw away",reviewed
86981,abrogo,LEMMA,http://lila-erc.eu/data/id/lemma/86981,v#00173338,"remove something concrete, as by lifting, pushing, or taking off, or remove something abstract",reviewed
86981,abrogo,LEMMA,http://lila-erc.eu/data/id/lemma/86981,v#00179311,"take out or remove",reviewed
86981,abrogo,LEMMA,http://lila-erc.eu/data/id/lemma/86981,v#00799798,"cancel officially",reviewed
86981,abrogo,LEMMA,http://lila-erc.eu/data/id/lemma/86981,v#02427334,"do away with",reviewed
86981,abrogo,LEMMA,http://lila-erc.eu/data/id/lemma/86981,v#02478584,"revoke formally",reviewed
86984,abruptio,LEMMA,http://lila-erc.eu/data/id/lemma/86984,n#00376400,"the act of breaking something",reviewed
86984,abruptio,LEMMA,http://lila-erc.eu/data/id/lemma/86984,n#01068528,"an instance of sudden interruption",reviewed
86985,abscedo,LEMMA,http://lila-erc.eu/data/id/lemma/86985,v#00358431,"pass from physical life and lose all bodily attributes and functions necessary to sustain life",reviewed
86985,abscedo,LEMMA,http://lila-erc.eu/data/id/lemma/86985,v#00426958,"get lost, as without warning or explanation",reviewed
86985,abscedo,LEMMA,http://lila-erc.eu/data/id/lemma/86985,v#00570694,"become faint or more distant",reviewed
86985,abscedo,LEMMA,http://lila-erc.eu/data/id/lemma/86985,v#00799383,"make a retreat from an earlier commitment or activity",reviewed
86985,abscedo,LEMMA,http://lila-erc.eu/data/id/lemma/86985,v#01904120,"move back and away from",reviewed
86985,abscedo,LEMMA,http://lila-erc.eu/data/id/lemma/86985,v#01994442,"pull back or move away or backward",reviewed
86985,abscedo,LEMMA,http://lila-erc.eu/data/id/lemma/86985,v#02009433,"go away from a place",reviewed
86985,abscedo,LEMMA,http://lila-erc.eu/data/id/lemma/86985,v#02014165,leave,reviewed
86985,abscedo,LEMMA,http://lila-erc.eu/data/id/lemma/86985,v#02156546,"become invisible or unnoticeable",reviewed
86985,abscedo,LEMMA,http://lila-erc.eu/data/id/lemma/86985,v#02227741,"give up with the intent of never claiming again",reviewed
86985,abscedo,LEMMA,http://lila-erc.eu/data/id/lemma/86985,v#02380009,"withdraw from active participation",reviewed
86985,abscedo,LEMMA,http://lila-erc.eu/data/id/lemma/86985,v#02680814,"put an end to a state or an activity",reviewed
86989,abscisio,LEMMA,http://lila-erc.eu/data/id/lemma/86989,n#00392709,"the act of cutting something off",reviewed
86989,abscisio,LEMMA,http://lila-erc.eu/data/id/lemma/86989,n#07101778,"breaking off in the middle of a sentence (as by writers of realistic conversations)",reviewed
86989,abscisio,LEMMA,http://lila-erc.eu/data/id/lemma/86989,n#14400507,"a disorder of the vocal organs that results in the loss of voice",reviewed
86994,abscondo,LEMMA,http://lila-erc.eu/data/id/lemma/86994,v#00601378,"cause to be immersed",reviewed
86994,abscondo,LEMMA,http://lila-erc.eu/data/id/lemma/86994,v#01577635,"thrust or throw into",reviewed
86994,abscondo,LEMMA,http://lila-erc.eu/data/id/lemma/86994,v#01582200,"cover as if with a shroud",reviewed
86994,abscondo,LEMMA,http://lila-erc.eu/data/id/lemma/86994,v#01970646,"disappear beyond the horizon",reviewed
86994,abscondo,LEMMA,http://lila-erc.eu/data/id/lemma/86994,v#02144835,"prevent from being seen or discovered",reviewed
86994,abscondo,LEMMA,http://lila-erc.eu/data/id/lemma/86994,v#02145429,"hide from view",reviewed
